"SITE_ID","LOCATION_ELEV","LOCATION_LAT","LOCATION_LONG","Date","GROUP_ID","VARIABLE_GROUP","VARIABLE","DATAVALUE","NA_L1CODE","NA_L1NAME","NA_L2CODE","NA_L2NAME"
"US-Vcm","3003",35.8884,-106.5321,NA,15490,"GRP_LOCATION","LOCATION_LONG","-106.5321","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcm","3030",35.8884,-106.5321,2007-01-01,15490,"GRP_LOCATION","LOCATION_LONG","-106.5321","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcm","3003",35.8884,-106.5321,NA,15490,"GRP_LOCATION","LOCATION_ELEV","3030","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcm","3030",35.8884,-106.5321,2007-01-01,15490,"GRP_LOCATION","LOCATION_ELEV","3030","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcm","3003",35.8884,-106.5321,NA,15490,"GRP_LOCATION","LOCATION_DATE_START","2007-01-01","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcm","3030",35.8884,-106.5321,2007-01-01,15490,"GRP_LOCATION","LOCATION_DATE_START","2007-01-01","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2542",35.8624,-106.5974,NA,12406,"GRP_LOCATION","LOCATION_LAT","35.8624","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2500",35.8642,-106.5967,2007-01-01,12406,"GRP_LOCATION","LOCATION_LAT","35.8624","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2542",35.8624,-106.5974,NA,12406,"GRP_LOCATION","LOCATION_LONG","-106.5974","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2500",35.8642,-106.5967,2007-01-01,12406,"GRP_LOCATION","LOCATION_LONG","-106.5974","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2542",35.8624,-106.5974,NA,12406,"GRP_LOCATION","LOCATION_ELEV","2542","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2500",35.8642,-106.5967,2007-01-01,12406,"GRP_LOCATION","LOCATION_ELEV","2542","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2542",35.8624,-106.5974,NA,12406,"GRP_LOCATION","LOCATION_COMMENT","From CDIAC Tom Boden database dump","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2500",35.8642,-106.5967,2007-01-01,12406,"GRP_LOCATION","LOCATION_COMMENT","From CDIAC Tom Boden database dump","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2542",35.8624,-106.5974,NA,15509,"GRP_LOCATION","LOCATION_LAT","35.8642","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2500",35.8642,-106.5967,2007-01-01,15509,"GRP_LOCATION","LOCATION_LAT","35.8642","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2542",35.8624,-106.5974,NA,15509,"GRP_LOCATION","LOCATION_LONG","-106.5967","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2500",35.8642,-106.5967,2007-01-01,15509,"GRP_LOCATION","LOCATION_LONG","-106.5967","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2542",35.8624,-106.5974,NA,15509,"GRP_LOCATION","LOCATION_ELEV","2500","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2500",35.8642,-106.5967,2007-01-01,15509,"GRP_LOCATION","LOCATION_ELEV","2500","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2542",35.8624,-106.5974,NA,15509,"GRP_LOCATION","LOCATION_DATE_START","2007-01-01","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcp","2500",35.8642,-106.5967,2007-01-01,15509,"GRP_LOCATION","LOCATION_DATE_START","2007-01-01","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcs","2752",35.9193,-106.6142,2016-01-01,30491,"GRP_LOCATION","LOCATION_LAT","35.9193","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcs","2752",35.9193,-106.6142,2016-01-01,30491,"GRP_LOCATION","LOCATION_LONG","-106.6142","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcs","2752",35.9193,-106.6142,2016-01-01,30491,"GRP_LOCATION","LOCATION_ELEV","2752","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-Vcs","2752",35.9193,-106.6142,2016-01-01,30491,"GRP_LOCATION","LOCATION_DATE_START","2016-01-01","6","NORTHWESTERN FORESTED MOUNTAINS","6.2","WESTERN CORDILLERA"
"US-VFP","1",37.4111,-75.8333,2007-07-01,98564,"GRP_LOCATION","LOCATION_LAT","37.4111","8","EASTERN TEMPERATE FORESTS","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"US-VFP","1",37.4111,-75.8333,2007-07-01,98564,"GRP_LOCATION","LOCATION_LONG","-75.8333","8","EASTERN TEMPERATE FORESTS","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"US-VFP","1",37.4111,-75.8333,2007-07-01,98564,"GRP_LOCATION","LOCATION_ELEV","1","8","EASTERN TEMPERATE FORESTS","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"US-VFP","1",37.4111,-75.8333,2007-07-01,98564,"GRP_LOCATION","LOCATION_DATE_START","2007-07-01","8","EASTERN TEMPERATE FORESTS","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"US-WBW","283",35.9588,-84.2874,NA,3272,"GRP_LOCATION","LOCATION_LAT","35.9588","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WBW","283",35.9588,-84.2874,NA,3272,"GRP_LOCATION","LOCATION_LONG","-84.2874","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WBW","283",35.9588,-84.2874,NA,3272,"GRP_LOCATION","LOCATION_ELEV","283","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WBW","283",35.9588,-84.2874,NA,3272,"GRP_LOCATION","LOCATION_COMMENT","http://public.ornl.gov/ameriflux/Site_Info/siteInfo.cfm?KEYID=us.walker_branch.01, Luyssaert  site ID 265","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WBW","283",35.9588,-84.2874,NA,23648,"GRP_SOIL_CHEM","SOIL_CHEM_C_ORG","78.9","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WBW","283",35.9588,-84.2874,NA,23648,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WBW","283",35.9588,-84.2874,NA,23648,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","78.9 Mg C ha-¹           'http://public.ornl.gov/ameriflux/Site_Info/siteInfo.cfm?KEYID=us.walker_branch.01","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WBW","283",35.9588,-84.2874,NA,28090,"GRP_SOIL_CLASSIFICATION","SOIL_CLASSIFICATION","Fullerton series, Typic Paleudult, infertile cherty silt loam, acidic, cherty, permeable over dolomitic bedrock","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WBW","283",35.9588,-84.2874,NA,28090,"GRP_SOIL_CLASSIFICATION","SOIL_CLASSIFICATION_TAXONOMY","Other","8","EASTERN TEMPERATE FORESTS","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS"
"US-WCr","520.00",45.8059,-90.0799,NA,23767,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","10.29","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,23767,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,23767,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,23767,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","kgDM m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26743,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","320","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26743,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26743,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26743,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26743,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","OSVI, Hophornbeam","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26889,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","300","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26889,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26889,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26889,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26889,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","QUMA2, Bur Oak","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26890,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","1.2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26890,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26890,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26890,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26890,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","POTR5, Quaking Aspen","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26891,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","0.8","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26891,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26891,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26891,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26891,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","ABBA, Balsam Fir","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27034,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","3710","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27034,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27034,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27034,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27034,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","ACSA3, Sugar Maple","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27035,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","199","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27035,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Wood","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27035,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27035,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27035,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_APPROACH","Live Aboveground Woody BioMass; www.cheas.psu.edu/data/cheas/biometry","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27035,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","(without twigs/branches)P. Bolstad","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27336,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","5520","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27336,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27336,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27336,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27336,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","QURU, Northern Red Oak","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27587,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","3820","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27587,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27587,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27587,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27587,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","TIAM, American Basswood","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27588,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","2120","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27588,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27588,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27588,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27588,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","FRPE, Green Ash","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27957,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","142.77","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27957,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27957,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27957,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27957,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","Jon Martin","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28572,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","7361.89","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28572,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Wood","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28572,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28572,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28572,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_APPROACH","Live Aboveground Woody BioMass; www.cheas.psu.edu/data/cheas/biometry","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28572,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","Jon Martin","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29042,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","1470","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29042,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29042,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29042,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29042,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","ACRU, Red Maple","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29157,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","223.5","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29157,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Wood","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29157,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29157,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29157,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_APPROACH","Live Aboveground Woody BioMass; www.cheas.psu.edu/data/cheas/biometry","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,29157,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","(with twigs/branches)P. Bolstad","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27331,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27331,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_DATE","1999-01-01","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27331,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_COMMENT","average over 1999-2002; Bolstadt et al 2003","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27950,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27950,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_DATE","2000-01-01","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27950,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_COMMENT","average over 1999-2002; Bolstadt et al 2003","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27956,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27956,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_DATE","2002-01-01","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,27956,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_COMMENT","average over 1999-2002; Bolstadt et al 2003","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28568,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_UNIT","gC m-2","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28568,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_DATE","2001-01-01","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,28568,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_COMMENT","average over 1999-2002; Bolstadt et al 2003","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26750,"GRP_BIOMASS_CHEM","BIOMASS_N","0.23","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26750,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26750,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26750,"GRP_BIOMASS_CHEM","BIOMASS_SPP","TIAM (NRCS plant code)","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26750,"GRP_BIOMASS_CHEM","BIOMASS_DATE","2000-01-01","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
"US-WCr","520.00",45.8059,-90.0799,NA,26750,"GRP_BIOMASS_CHEM","BIOMASS_COMMENT","(American Basswood); Paul. Bolstad, 126 leaf samples, taken at Willow Creek","5","NORTHERN FORESTS","5.2","MIXED WOOD SHIELD"
